configsversionstring,configversion,deltamediaversionstring,device,endlatitude,endlocaltime,endlongitude,endodometer,filedate,filetimeutc,firmwareversionstring,fullmediaversionstring,key,numbsmtx,numcanoutages,numgnssoutages,numinforms,numintersectionencounters,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,pluginsversionstring,startlatitude,startlocaltime,startlongitude,startodometer,storageused,swversionmaj,swversionmin,totalstorageondevice,utctime,uuid
,0,,100085,40.13833825240233,77594210,-83.14434950836196,24310930,20200622,212412,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5Mjg2MTA1Mjg3NH0=,7046,5,0,0,1,0,0,2903,0,,40.095165124941424,77053459,-83.1316952355184,-1000,,2,3,,1592861052874,38a17f7472d6ecd99f37364f6c087d81
,0,,102429,40.06456023847063,77360867,-83.08139931222794,-1000,20200622,212516,,,eyJkZXZpY2UiOjEwMjQyOSwidXRjdGltZSI6MTU5Mjg2MTExNjE2N30=,3196,16,0,0,0,0,0,0,0,,40.06426006546732,77312362,-83.0721416479948,-1000,,2,2,,1592861116167,7e8e065f3d01fa5ba55ca5ea53715414
,0,,100943,40.071974519098504,79099123,-83.14971843001798,27714921,20200622,212626,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg2MTE4NjYwMX0=,21388,5,0,0,1,81,0,536,0,,40.072016499790834,77333946,-83.1496409845623,-1000,,2,3,,1592861186601,2019c8a590c8454c0cee55f87117e913
,0,,101260,40.30457726963769,77623672,-83.53032188456758,-1000,20200622,213153,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5Mjg2MTUxMzY3NX0=,945,8,0,0,0,0,0,0,0,,200.0,77513675,200.0,-1000,,2,3,,1592861513675,fcfd8235352e3296a7d54f7fe5396635
,0,,102429,40.06418524885965,78198046,-83.07222052615717,-1000,20200622,213820,,,eyJkZXZpY2UiOjEwMjQyOSwidXRjdGltZSI6MTU5Mjg2MTkwMDcyMX0=,4780,18,0,0,0,0,0,0,0,,40.06448922353679,78114738,-83.08145053614967,-1000,,2,2,,1592861900721,9d5ceb321ac3272a4ee7d57db164e3bb
,0,,101260,40.09171990953475,79575987,-83.15862610209948,-1000,20200622,214031,,,eyJkZXZpY2UiOjEwMTI2MCwidXRjdGltZSI6MTU5Mjg2MjAzMTQzN30=,16998,7,0,0,1,0,0,4775,0,,40.28582090206999,78035534,-83.52637390873117,-1000,,2,3,,1592862031437,aca6a014b16a72d8d41e4da1d70a336c
,0,,103540,40.188929676719475,80495398,-82.75722703383066,42974878,20200622,215529,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5Mjg2MjkyOTgzOH0=,16677,13,0,0,0,0,0,0,0,,40.06145384951018,78930338,-83.04057184940532,-1000,,2,0,,1592862929838,352f6c1a2b1fe0cd8fbf3512a885131a
,0,,100148,40.1581203265604,80871217,-83.23435692791324,23779933,20200622,220206,,,eyJkZXZpY2UiOjEwMDE0OCwidXRjdGltZSI6MTU5Mjg2MzMyNjA2OH0=,15368,3,0,0,1,0,0,1481,0,,40.32754559482463,79326666,-83.55353049643251,-1000,,2,3,,1592863326068,614487a746af122cb71192a36b115ffb
,0,,100943,40.070265095954504,80199607,-83.13598943825313,27716921,20200622,221107,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg2Mzg2Nzc3MX0=,3238,5,0,0,0,0,0,0,0,,40.06414094239255,80044588,-83.1418809439713,-1000,,2,3,,1592863867771,26a1fafd84a2a219eacd3e8dcaa449c2
,0,,102752,40.10361274806112,80586145,-83.15782870257536,-1000,20200622,221210,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5Mjg2MzkzMDY0NX0=,6248,6,0,0,0,0,0,2293,0,,40.15368508727099,80112799,-83.23901819417559,-1000,,2,3,,1592863930645,af64af97904b5f2e55450532cf2f9452
,0,,100085,40.26908532531623,81159167,-83.37546671120624,177874491,20200622,221216,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5Mjg2MzkzNjI1NX0=,13593,13,0,0,0,0,0,7881,0,,40.28541356266286,80373686,-83.52698178488028,-1000,,2,2,,1592863936255,6efa4f64142b8ab22a71f87fb7bdb1c5
,0,,101132,40.176660312347096,81616586,-83.01161585775071,-1000,20200622,221255,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5Mjg2Mzk3NTYyOH0=,10383,-2,0,0,0,0,0,0,0,,40.19558908581044,80073325,-83.0924007354318,-1000,,2,3,,1592863975628,5c38a9527e77b947a0c0a90e016da02f
,0,,100148,40.127134423036516,81475260,-83.17836190150288,23787932,20200622,223126,,,eyJkZXZpY2UiOjEwMDE0OCwidXRjdGltZSI6MTU5Mjg2NTA4NjUyOX0=,5863,3,0,0,0,0,0,0,0,,40.15812115989373,81087124,-83.23435526124673,-1000,,2,3,,1592865086529,05a1a4fe2711ffedc921e0ff2604d220
,0,,102752,40.15381054913951,82835926,-83.23895126787599,-1000,20200622,224152,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5Mjg2NTcxMjUxNn0=,12599,6,0,0,0,0,0,2444,0,,40.103592081394396,81713114,-83.15783520257678,-1000,,2,3,,1592865712516,432a103c270bc599f810c5be527d0d02
,0,,100943,40.06877028765551,82820174,-83.13610380583286,27716921,20200622,225119,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg2NjI3OTcyNH0=,5324,5,0,0,0,0,0,0,0,,40.070265095954504,82280321,-83.13598943825313,-1000,,2,3,,1592866279724,88b332e8f7fa00d12aaa066b2f136b6d
,0,,101132,40.176651812347075,83063872,-83.01160552441662,-1000,20200622,225448,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5Mjg2NjQ4ODMxMn0=,0,-2,0,0,0,0,0,0,0,,40.176651812347075,82488911,-83.01160552441662,-1000,,2,3,,1592866488312,a2d675e9a1929a39270a5676803de7c8
,0,,102752,40.171209702127236,84496130,-83.13859368321548,-1000,20200622,230517,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5Mjg2NzExNzI5Mn0=,13292,24,0,0,0,0,0,0,0,,40.153719566422474,83346612,-83.2389963347887,-1000,,2,3,,1592867117292,f7b3ec3c5f12064306fe32275833a6e0
,0,,101392,40.12074874798882,84394439,-83.16997099283171,-1000,20200622,231709,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5Mjg2NzgyOTU2N30=,5296,7,0,0,0,4,0,216,0,,40.10695155406772,84123713,-83.16058912697673,-1000,,2,3,,1592867829567,40910655d74896bef6ac1d6144c14af2
,0,,101132,40.19566188295098,84699211,-83.09241271155008,38550891,20200622,232225,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5Mjg2ODE0NTI1Nn0=,6549,3,0,0,0,0,0,0,0,,40.176651812347075,84145855,-83.01160552441662,-1000,,2,3,,1592868145256,ba858dd3b59dbea7535f03333f678626
,0,,100943,40.0642468269426,85085264,-83.14186006773895,27718920,20200622,233627,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg2ODk4NzA1N30=,2284,5,0,0,0,0,0,0,0,,40.06877028765551,84987655,-83.13610380583286,-1000,,2,3,,1592868987057,c5c247bfb0f3f9d5b2740d3e5f11556e
,0,,100810,40.24107502869657,85512948,-83.39502729693591,-1000,20200622,233804,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5Mjg2OTA4NDQxMX0=,3387,105,0,0,0,0,0,4794,0,,40.262814890369924,85134207,-83.37942955637864,-1000,,2,2,,1592869084411,5ca64847374fc7355ed3d6def2f5a8dc
,0,,100336,40.08225453293087,658959,-83.15578189687864,27325923,20200622,233834,,,eyJkZXZpY2UiOjEwMDMzNiwidXRjdGltZSI6MTU5Mjg2OTExNDU1MX0=,19166,23,0,0,0,0,0,5092,0,,40.28536305656773,85384689,-83.52707869203863,-1000,,2,3,,1592869114551,472d9bd218d70a4c26d7eabd357854df
,0,,103540,40.19795073233195,86114580,-82.7536081378724,42975878,20200622,235144,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5Mjg2OTkwNDM2Mn0=,2069,13,0,0,0,0,0,0,0,,40.19795176713447,85904362,-82.75359417198837,-1000,,2,0,,1592869904362,d7739ecb7b1ff13c25dda90d04731ed1
,0,,100141,40.02612739167951,2883757,-83.16079763410502,88489748,20200623,1055,,,eyJkZXZpY2UiOjEwMDE0MSwidXRjdGltZSI6MTU5Mjg3MTA1NTUyMX0=,23219,-45,0,0,0,130,0,4663,0,,40.285425543948136,830338,-83.52697845385907,-1000,,2,2,,1592871055521,b877d77cd21e6e4256549ed202521b1b
,0,,101392,40.11957633514648,929569,-83.1605726237454,-1000,20200623,1214,,,eyJkZXZpY2UiOjEwMTM5MiwidXRjdGltZSI6MTU5Mjg3MTEzNDY1NX0=,4500,8,0,0,0,0,0,0,0,,40.12075008132216,735252,-83.16996849283136,-1000,,2,3,,1592871134655,e3188db3564ec549eaecfc4ccbbb7bba
,0,,100810,40.25427193646187,1430076,-83.37316605353118,-1000,20200623,1828,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5Mjg3MTUwODk0N30=,5068,21,0,0,0,138,0,7718,0,,40.241073195363235,1109545,-83.3950369636022,-1000,,2,2,,1592871508947,2dbe58639d7b1fd6dfcc0b983a8a28b9
,0,,100943,40.06515844575975,3928255,-83.15014620337892,27719922,20200623,10420,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg3NDI2MDk1MH0=,585,5,0,0,0,0,0,0,0,,40.062975067617266,3860950,-83.15369996797058,-1000,,2,3,,1592874260950,d76f7e157102ad8000b71951369da3c6
,0,,102752,40.15812219704263,4730364,-83.0933474850595,-1000,20200623,11037,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5Mjg3NDYzNzAxOX0=,4776,7,0,0,0,0,0,0,0,,40.17121203546056,4237617,-83.1386075165484,-1000,,2,3,,1592874637019,bdd3f9e4c23af2572323137174d89946
,0,,103043,40.158913915635125,5636490,-83.01871920572236,291699161,20200623,12229,,,eyJkZXZpY2UiOjEwMzA0MywidXRjdGltZSI6MTU5Mjg3NTM0OTMwNn0=,8559,13,0,0,0,0,0,0,0,,40.09010634285154,5134143,-83.01798964252171,-1000,,2,2,,1592875349306,075e120143c00ddbc70de2475b51b9a4
,0,,102816,40.236306816397295,5536936,-83.36603180570987,33280906,20200623,12253,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5Mjg3NTM3Mzg4Mn0=,5548,5,0,0,4,0,0,5843,0,,40.34789981793827,4974480,-83.26328686475294,-1000,,2,3,,1592875373882,b5e446c1e8a283379e759af0423ddc3c
,0,,100943,40.06298143386112,5202981,-83.15370392910624,27720922,20200623,12354,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5Mjg3NTQzNDI2N30=,1612,5,0,0,0,0,0,0,0,,40.06515844575975,5034267,-83.15014620337892,-1000,,2,3,,1592875434267,ffa112bab39affd948932465e2e05ef3
,0,,102752,40.15372929540241,6581884,-83.23902120065138,-1000,20200623,12405,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5Mjg3NTQ0NTc0M30=,17192,4,0,0,1,106,0,679,0,,40.15810603037601,5046330,-83.0933489850605,-1000,,2,3,,1592875445743,f33ad62c432011e223648fcf9ca7aa10
,0,,102816,40.30595272525595,6710165,-83.47286987899595,33300906,20200623,13757,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5Mjg3NjI3NzM4M30=,9192,5,0,0,5,0,0,6740,0,,40.23630664973062,5877981,-83.36603147237655,-1000,,2,3,,1592876277383,a737fe8b8568fd58cb6f214977d816fc
,0,,103760,40.1187699026602,6242417,-83.16077948236865,13343962,20200623,14347,,,eyJkZXZpY2UiOjEwMzc2MCwidXRjdGltZSI6MTU5Mjg3NjYyNzUxNH0=,62,5,0,0,-1,0,0,0,0,,40.11876490266021,6227514,-83.16078081570208,-1000,,2,4,,1592876627514,ec8fa147d26bccccf2d1816b46443c57
,0,,103043,40.09010114153621,12343592,-83.0180618580215,291709169,20200623,31501,,,eyJkZXZpY2UiOjEwMzA0MywidXRjdGltZSI6MTU5Mjg4MjEwMTE0OX0=,7953,13,0,0,0,0,0,0,0,,40.1589280483059,11852347,-83.01442450468458,-1000,,2,2,,1592882101149,5330aaefb27b017dba5b6c40c2c8feed
,0,,101735,40.089294758949855,17487268,-83.03261728317482,14781957,20200623,41333,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5Mjg4NTYxMzcwOX0=,23783,3,0,0,2,0,0,2114,0,,40.285411852696114,15680292,-83.52698695137698,-1000,,2,3,,1592885613709,ab92f8c0787a708eb7aa7517631ee9f9
,0,,101160,40.11213123496375,18779739,-83.07456011333782,-1000,20200623,44516,,,eyJkZXZpY2UiOjEwMTE2MCwidXRjdGltZSI6MTU5Mjg4NzUxNjQ4NX0=,18197,8,0,0,2,0,0,2575,0,,40.277949099301,17120584,-83.53122287427354,-1000,,2,3,,1592887516485,bbcb8e457731d48aa1c2027c3a0bf4d6
,0,,101160,40.00137922297956,37325124,-82.91514760857311,-1000,20200623,95931,,,eyJkZXZpY2UiOjEwMTE2MCwidXRjdGltZSI6MTU5MjkwNjM3MTAyNn0=,13442,38,1,0,0,0,0,0,0,,40.11676668543203,36181818,-83.05094469814402,-1000,,2,3,,1592906371026,bff853f3ae6b6caf96d5e4c1a71f1817
,0,,103540,40.29510117657794,40750876,-83.50666050946337,43068877,20200623,102458,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5MjkwNzg5ODY3M30=,35072,13,0,0,1,9,0,13655,0,,40.188906736298854,37609375,-82.75725385490885,-1000,,2,0,,1592907898673,ed7f968e9c3a020818a0c8072e24addd
,0,,101315,40.29513565126296,41326666,-83.50668750320567,356431996,20200623,110200,,,eyJkZXZpY2UiOjEwMTMxNSwidXRjdGltZSI6MTU5MjkxMDEyMDk3Nn0=,18347,13,1,0,0,0,0,1757,0,,40.235624330645486,39882329,-83.18788614395636,-1000,,2,2,,1592910120976,6b1d2b02dff58fa1a08172f35d3ea19b
,0,,101735,40.28536105512235,41922393,-83.52699680938962,14841957,20200623,110337,,,eyJkZXZpY2UiOjEwMTczNSwidXRjdGltZSI6MTU5MjkxMDIxNzU5NX0=,27071,3,0,0,1,393,0,1919,0,,40.089374771956294,39980009,-83.03254820887494,-1000,,2,3,,1592910217595,9f4f3425e861ca0c82a28425768018f0
,0,,100334,40.28540220255178,41805274,-83.52694891032353,0,20200623,110642,,,eyJkZXZpY2UiOjEwMDMzNCwidXRjdGltZSI6MTU5MjkxMDQwMjg4MX0=,19819,11,0,0,-1,380,0,1682,0,,40.19703902916692,40139817,-83.12618821462263,-1000,,2,4,,1592910402881,11bf9e95b098027890735f30a5e4efe6
,0,,100614,40.285356483504145,42694819,-83.5270077064107,-1000,20200623,110740,,,eyJkZXZpY2UiOjEwMDYxNCwidXRjdGltZSI6MTU5MjkxMDQ2MDUxOX0=,0,25,0,0,0,0,0,0,0,,40.06073728444235,40625913,-83.16056413477445,-1000,,2,2,,1592910460519,1913ba4ca4ffe3bf4742836f925e90db
,0,,102394,40.29514098991826,43763146,-83.50670736524647,15519956,20200623,113022,,,eyJkZXZpY2UiOjEwMjM5NCwidXRjdGltZSI6MTU5MjkxMTgyMjkxMX0=,25338,5,0,0,1,0,0,2460,0,,40.15646879950703,41500729,-83.0389644444217,-1000,,2,3,,1592911822911,bdb1fdc79dc4d2a4b723870e409d9445
,0,,103777,40.149071221214314,41913455,-83.09428431388879,33314906,20200623,113227,,,eyJkZXZpY2UiOjEwMzc3NywidXRjdGltZSI6MTU5MjkxMTk0NzI2OX0=,3241,13,0,0,0,0,0,0,0,,40.135760228987365,41589629,-83.06820514836427,-1000,,2,0,,1592911947269,88b1248f0d2846ab33a8e8d2d6c9b36d
,0,,103777,40.132583607552455,43047857,-83.07657485003249,33318904,20200623,115408,,,eyJkZXZpY2UiOjEwMzc3NywidXRjdGltZSI6MTU5MjkxMzI0ODY1MX0=,3600,13,0,0,0,0,0,0,0,,40.149071221214314,42849240,-83.09428431388879,-1000,,2,0,,1592913248651,ffb0eb3279e2ec395990d86a13a21d47
,0,,100329,40.28541530352278,44772268,-83.52690299398265,59776828,20200623,115608,,,eyJkZXZpY2UiOjEwMDMyOSwidXRjdGltZSI6MTU5MjkxMzM2ODAwOH0=,19734,5,0,0,1,0,0,1862,1,,40.18069460431504,43073006,-83.11342075039381,-1000,,2,3,,1592913368008,930e22734a30dcd66313f5dedb21bfdf
,0,,101910,40.285367690922904,44972556,-83.52699722243236,219874367,20200623,115617,,,eyJkZXZpY2UiOjEwMTkxMCwidXRjdGltZSI6MTU5MjkxMzM3NzcxOH0=,22340,13,0,0,0,209,0,4227,0,,40.05161401367357,43262992,-83.15928611257401,-1000,,2,2,,1592913377718,337e637002c289466a940f3af876569a
,0,,101132,40.195716757376886,44262822,-83.10428899037352,-1000,20200623,120119,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjkxMzY3OTk0N30=,0,-2,0,0,0,0,0,3734,0,,200.0,43279947,200.0,-1000,,2,3,,1592913679947,efe528d35eac9ea7a33e8ffdbb386228
,0,,100810,40.285401260905125,44913595,-83.52693138347051,-1000,20200623,121036,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjkxNDIzNjQ4Nn0=,12943,21,0,0,0,260,0,7156,0,,40.25428241718827,44328039,-83.37693581193535,-1000,,2,2,,1592914236486,d195d82d9191493f0b8952c8f36e2e8a
,0,,102752,40.15374617446992,50564583,-83.23901225714631,-1000,20200623,122942,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MjkxNTM4MjQxOX0=,57151,6,0,0,2,182,0,5366,0,,40.153710037931,45169150,-83.23899079935696,-1000,,2,3,,1592915382419,48390515b1f4c0618f8bce0d0c9adc1f
,0,,100416,200.0,45344617,200.0,-1000,20200623,123132,,,eyJkZXZpY2UiOjEwMDQxNiwidXRjdGltZSI6MTU5MjkxNTQ5MjgxNX0=,0,-2,0,0,0,0,0,0,0,,200.0,45092815,200.0,-1000,,2,2,,1592915492815,cffcf96ddd4d052270556b889d5a9f7f
,0,,100625,40.28536309468276,47159832,-83.52697975982895,-1000,20200623,123625,,,eyJkZXZpY2UiOjEwMDYyNSwidXRjdGltZSI6MTU5MjkxNTc4NTI2NH0=,20033,-2,0,0,0,1418,0,4075,0,,40.06926386052159,45553977,-83.1596574551266,-1000,,2,2,,1592915785264,a4f76d7c24aa0a65cb4bf0a1196f3d1e
,0,,100416,200.0,45470201,200.0,21095940,20200623,123641,,,eyJkZXZpY2UiOjEwMDQxNiwidXRjdGltZSI6MTU5MjkxNTgwMTE5OX0=,0,15,0,0,0,0,0,0,0,,200.0,45401199,200.0,-1000,,2,2,,1592915801199,15302743af2c04371d8b651ee5f52f16
,0,,100416,40.30384778913523,45965410,-83.52437832537345,21095940,20200623,123833,,,eyJkZXZpY2UiOjEwMDQxNiwidXRjdGltZSI6MTU5MjkxNTkxMzQ3MH0=,0,15,0,0,0,0,0,0,0,,40.30388047232352,45513470,-83.52437855931278,-1000,,2,2,,1592915913470,1060a514dcfbf3a634e44b6b8ed2c6ee
,0,,102645,40.285416815841685,46858779,-83.52690002643683,13847960,20200623,123901,,,eyJkZXZpY2UiOjEwMjY0NSwidXRjdGltZSI6MTU5MjkxNTk0MTY2M30=,15448,-125,0,0,1,393,0,1823,0,,40.11027902452302,45545769,-83.17989135483715,-1000,,2,3,,1592915941663,1fa305b50088a8104b97dc1f436ae706
,14,,101701,40.30380616666667,51861852,-83.52438900000001,57405836,20200623,124129,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjkxNjA4OTU4Mn0=,61652,5,0,0,0,769,0,0,0,,200.0,45689582,200.0,-1000,,2,3,,1592916089582,3d0ec1438182316f5a1d3e531dc3843d
,0,,100085,40.28535617493678,46793744,-83.52700243358701,177896493,20200623,124624,,,eyJkZXZpY2UiOjEwMDA4NSwidXRjdGltZSI6MTU5MjkxNjM4NDU4Nn0=,10724,13,0,0,0,470,0,5174,0,,40.2690200238951,46099782,-83.37551945854663,-1000,,2,2,,1592916384586,47db0f07b7af2f3bdd9124629911716d
,0,,100416,40.30407074385316,46765413,-83.52734766020144,21097939,20200623,124804,,,eyJkZXZpY2UiOjEwMDQxNiwidXRjdGltZSI6MTU5MjkxNjQ4NDc2M30=,0,15,0,0,0,3,0,0,0,,40.30384778913523,46084763,-83.52437832537345,-1000,,2,2,,1592916484763,512265f317e428431e3418c24116507c
,14,,101701,40.30380616666667,52755228,-83.52438900000001,57405836,20200623,143255,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjkyMjc3NTQ5MX0=,3766,5,0,0,0,0,0,0,0,,40.30380616666667,52375491,-83.52438900000001,-1000,,2,3,,1592922775491,315573163db9325070deff45668b7c67
,14,,101701,40.30380616666667,52893298,-83.52438900000001,57405836,20200623,143935,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjkyMzE3NTE4M30=,1144,5,0,0,0,0,0,0,0,,40.30380616666667,52775183,-83.52438900000001,-1000,,2,3,,1592923175183,68df43650cc70fec13293b152199bf0a
,14,,101701,40.30380616666667,53785003,-83.52438900000001,57405836,20200623,144703,,,eyJkZXZpY2UiOjEwMTcwMSwidXRjdGltZSI6MTU5MjkyMzYyMzg0N30=,5582,5,0,0,0,2349,0,0,0,,40.30380616666667,53223847,-83.52438900000001,-1000,,2,3,,1592923623847,4049aa9709146d9221669410f762850f
,0,,100134,40.08709972659642,56868076,-83.08926069842869,0,20200623,153722,,,eyJkZXZpY2UiOjEwMDEzNCwidXRjdGltZSI6MTU5MjkyNjY0MjY4OX0=,5982,15,4,0,0,0,0,0,0,,40.082444036103325,56359832,-83.05271599394484,-1000,,2,2,,1592926642689,b43e27aefbdbe468c434eea1475f4df5
,0,,101084,40.09505312414483,58118323,-83.13163762117318,22486935,20200623,155433,,,eyJkZXZpY2UiOjEwMTA4NCwidXRjdGltZSI6MTU5MjkyNzY3MzQ5Nn0=,7780,32,0,0,0,0,0,45,0,,40.07562033404662,57416559,-83.1281885942498,-1000,,2,3,,1592927673496,3a509f4537346d7c55dfc7378205e3a1
,0,,103043,40.28537910936878,61109172,-83.52697142487823,291772160,20200623,161508,,,eyJkZXZpY2UiOjEwMzA0MywidXRjdGltZSI6MTU5MjkyODkwODUyN30=,28843,13,0,0,1,98,0,2492,0,,40.090099025627914,58724944,-83.01798714752029,-1000,,2,2,,1592928908527,24e6d216a68f173aa38a85a1a8f00373
,0,,100336,40.28538744030643,60259312,-83.52694647252484,27373920,20200623,161654,,,eyJkZXZpY2UiOjEwMDMzNiwidXRjdGltZSI6MTU5MjkyOTAxNDY2N30=,18614,5,0,0,1,0,0,4994,0,,40.091252125151506,58766471,-83.15831926966041,-1000,,2,3,,1592929014667,a3d295cf1486ce75d5b53544fba875af
,0,,100134,40.084459873604914,59075498,-83.04996824409875,0,20200623,161721,,,eyJkZXZpY2UiOjEwMDEzNCwidXRjdGltZSI6MTU5MjkyOTA0MTk2Nn0=,5489,11,0,0,0,0,0,0,0,,40.08710149385588,58642559,-83.08886446382091,-1000,,2,2,,1592929041966,0542efcfda0d3973eb2cb19ba585cba9
,0,,103540,40.27199259109326,59727218,-83.50310396134654,43075877,20200623,162923,,,eyJkZXZpY2UiOjEwMzU0MCwidXRjdGltZSI6MTU5MjkyOTc2MzA4OH0=,3608,13,0,0,0,0,0,0,0,,40.28535410374496,59517198,-83.52708966096519,-1000,,2,0,,1592929763088,a89cb112873068b7a974f15a7df0ad81
,0,,100134,40.285392410078686,62343180,-83.52694226259787,0,20200623,164655,,,eyJkZXZpY2UiOjEwMDEzNCwidXRjdGltZSI6MTU5MjkzMDgxNTE5M30=,21445,11,0,0,1,225,0,2594,1,,40.08443545887912,60473995,-83.03889788279884,0,,2,2,,1592930815193,2bae8aa3d7d6820debaa103ba738a757
,0,,102752,40.15378650780332,66230000,-83.23897909048806,-1000,20200623,165718,,,eyJkZXZpY2UiOjEwMjc1MiwidXRjdGltZSI6MTU5MjkzMTQzODQ5MX0=,53170,14,0,0,2,413,0,2700,0,,40.153745384569156,61266706,-83.23896231587325,-1000,,2,3,,1592931438491,d2ca51ec1dfdbdb6c2af8a8309b5f9f4
,0,,100810,40.25430911575743,63255316,-83.36988456820201,-1000,20200623,170222,,,eyJkZXZpY2UiOjEwMDgxMCwidXRjdGltZSI6MTU5MjkzMTc0MjUwMn0=,20427,26,0,0,0,156,0,22892,0,,40.28537966752736,61540343,-83.52703736210405,-1000,,2,2,,1592931742502,384b61ada430e79bc5e076dcf852b238
,0,,101132,40.156588153671045,62940920,-83.09095449675847,38579890,20200623,170336,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjkzMTgxNjU2N30=,14886,3,0,0,0,0,0,2978,0,,40.09618268977376,61448176,-83.13075402165316,-1000,,2,3,,1592931816567,87b0df3a3b53eee18a525efc1cafa621
,0,,100943,40.053026117545,61976281,-83.18449754844686,27724920,20200623,170339,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5MjkzMTgxOTY3Nn0=,5367,5,0,0,0,0,0,0,0,,40.06300641567597,61594647,-83.16556844884057,-1000,,2,3,,1592931819676,22abf49ae6939ea9293d772d9212baf3
,0,,102163,40.28539598604866,64894990,-83.52693726947574,13234962,20200623,173156,,,eyJkZXZpY2UiOjEwMjE2MywidXRjdGltZSI6MTU5MjkzMzUxNjUyM30=,20167,5,0,0,2,0,0,4020,0,,40.08138786467232,63217427,-83.11439245527636,-1000,,2,3,,1592933516523,72a13320018afa3336fa608db5f91d14
,0,,101132,40.18666916840021,63515633,-83.09731473144988,-1000,20200623,173412,,,eyJkZXZpY2UiOjEwMTEzMiwidXRjdGltZSI6MTU5MjkzMzY1MjQwOX0=,4328,6,0,0,0,0,0,0,0,,40.156588153671045,63253006,-83.09095449675847,-1000,,2,3,,1592933652409,f606b01582c93d8a767371a8c778c2bb
,0,,100943,40.08692774826199,65032550,-83.08954783790652,27736921,20200623,174152,,,eyJkZXZpY2UiOjEwMDk0MywidXRjdGltZSI6MTU5MjkzNDExMjAzMH0=,13111,5,0,0,0,0,0,0,0,,40.053026117545,63712626,-83.18449754844686,-1000,,2,3,,1592934112030,2ef542761e16f881422c1bbdb9c55e6d
,0,,102816,40.260220061614646,64484134,-83.38922818048698,33316905,20200623,174610,,,eyJkZXZpY2UiOjEwMjgxNiwidXRjdGltZSI6MTU5MjkzNDM3MDk4NH0=,5044,5,0,0,1,0,0,2379,0,,40.300035979902205,63975084,-83.39626350084019,-1000,,2,3,,1592934370984,e60ae6f49dd5e51805268aee428cbe95
,0,,100148,200.0,65433783,200.0,-1000,20200623,181020,,,eyJkZXZpY2UiOjEwMDE0OCwidXRjdGltZSI6MTU5MjkzNTgyMDY3OH0=,0,5,0,0,0,0,0,0,0,,200.0,65420678,200.0,-1000,,2,3,,1592935820678,0c50aa7417ec6b2e35ecb44a311d52ab
